games played,minutes played,points per game,field goals made,field goal attempts,field goal percent,3 point made,3 point attempt,3 point %,free throw made,free throw attempts,free throw %,offensive rebounds,defensive rebounds,rebounds,assists,steals,blocks,turnovers
-0.7333333333333333,-0.9834710743801657,-0.764705882352941,-0.75,-0.7619047619047619,-1.193442622950821,0.0,0.0,-0.027692307692307648,-0.48780487804878053,-0.6428571428571429,0.1406249999999998,-0.7000000000000002,-0.9375,-0.9072164948453609,-0.0714285714285715,-0.4,-0.5,-0.7499999999999999
0.6333333333333333,1.7438016528925624,2.6666666666666665,2.7,2.5,0.6688524590163942,0.0,0.0,0.012307692307692374,3.024390243902439,2.5,0.9062500000000009,3.1,3.3124999999999996,3.505154639175258,1.7857142857142858,1.0,0.9999999999999999,1.1249999999999998
0.5666666666666667,1.2644628099173554,1.7058823529411764,1.9000000000000001,1.5,1.1278688524590177,-0.25,-0.16666666666666666,-0.34461538461538455,1.5609756097560978,1.7142857142857144,-0.46093749999999944,2.2000000000000006,2.0624999999999996,2.2680412371134024,0.9285714285714285,1.2000000000000002,1.5000000000000002,1.5000000000000002
0.6333333333333333,1.1900826446280992,1.5098039215686274,1.6500000000000001,1.4761904761904763,0.6557377049180334,-0.25,-0.16666666666666666,-0.17230769230769225,1.5609756097560978,1.7142857142857144,-0.3671875000000003,1.5,0.6874999999999999,1.0721649484536082,1.0,2.0,0.24999999999999994,1.5000000000000002
0.43333333333333335,1.1735537190082646,0.980392156862745,1.1500000000000001,1.6428571428571426,-0.8393442622950825,0.0,0.08333333333333337,-0.2769230769230768,0.7804878048780489,0.6428571428571428,0.13281250000000025,0.3000000000000001,0.06250000000000006,0.1649484536082474,0.7857142857142858,3.0,0.0,1.25
-0.06666666666666667,1.1157024793388433,1.2549019607843137,1.4000000000000001,1.4047619047619047,0.19672131147541003,1.4999999999999998,1.4166666666666667,0.29846153846153856,0.5853658536585368,0.42857142857142866,0.27343750000000006,0.5000000000000001,0.06250000000000006,0.2474226804123712,2.5,1.0,0.24999999999999994,1.875
-1.0333333333333334,-0.07438016528925638,0.13725490196078433,0.34999999999999987,0.09523809523809532,1.2327868852459025,-0.25,-0.16666666666666666,-0.6861538461538461,-0.19512195121951217,-0.14285714285714282,-0.6874999999999999,0.9,1.125,1.1134020618556704,-0.5000000000000001,0.0,0.7499999999999999,0.0
0.43333333333333335,1.090909090909091,0.9411764705882353,0.95,0.7142857142857143,0.98360655737705,-0.25,-0.25,-0.6861538461538461,1.4634146341463417,1.142857142857143,0.7343750000000006,1.6,1.125,1.4020618556701034,0.35714285714285715,0.3999999999999999,0.9999999999999999,0.625
-0.36666666666666664,0.7024793388429753,0.7254901960784315,0.5,0.47619047619047616,0.15737704918032838,2.5,1.916666666666667,0.6492307692307693,1.0731707317073174,0.7142857142857143,0.9609375,-0.3000000000000001,-0.18750000000000003,-0.2474226804123712,1.8571428571428574,0.19999999999999996,-0.5,1.0
0.43333333333333335,0.5289256198347108,0.627450980392157,0.8499999999999999,1.0476190476190474,-0.3147540983606558,-0.25,-0.16666666666666666,-0.6861538461538461,0.19512195121951217,0.0714285714285715,0.1796874999999998,0.9,1.0625,1.0721649484536082,0.4285714285714285,0.6000000000000001,0.7499999999999999,0.37500000000000006
0.5,0.48760330578512395,0.8823529411764705,0.8999999999999999,0.9285714285714284,0.1049180327868859,1.4999999999999998,1.25,0.513846153846154,0.5853658536585368,0.5000000000000001,0.21874999999999983,0.09999999999999999,0.18750000000000003,0.2061855670103093,0.7857142857142858,1.4,0.24999999999999994,0.24999999999999994
-0.4,0.38016528925619825,0.5490196078431373,0.55,0.38095238095238104,0.7606557377049193,-0.25,-0.25,-0.6861538461538461,0.9756097560975611,1.0,-0.3593749999999996,1.5,0.875,1.195876288659794,-0.21428571428571433,0.0,0.7499999999999999,0.625
0.03333333333333333,0.34710743801652894,0.11764705882352951,0.1499999999999999,-0.09523809523809511,1.481967213114756,-0.25,-0.25,-0.6861538461538461,0.39024390243902435,0.6428571428571428,-1.1015624999999998,1.7000000000000002,1.375,1.6082474226804127,-0.42857142857142866,-0.19999999999999996,2.5,-0.24999999999999994
-0.26666666666666666,0.34710743801652894,0.9411764705882353,1.0999999999999999,0.7857142857142856,1.18032786885246,-0.25,-0.25,-0.6861538461538461,0.7804878048780489,1.5000000000000002,-1.5468750000000002,1.3000000000000003,1.4999999999999996,1.4845360824742269,-0.2857142857142858,-0.19999999999999996,3.25,0.4999999999999999
0.6333333333333333,0.2892561983471075,0.3529411764705883,0.5,0.5952380952380952,-0.26229508196721335,-0.25,0.0,-0.5538461538461538,0.19512195121951217,0.0,0.7265624999999999,-0.2000000000000001,-0.18750000000000003,-0.2061855670103093,2.0,1.0,0.24999999999999994,0.8749999999999999
-0.5,0.23140495867768576,0.6862745098039215,0.75,0.47619047619047616,1.1672131147540992,-0.25,-0.25,-0.6861538461538461,0.9756097560975611,1.0714285714285714,-0.3437499999999994,1.6,0.9999999999999999,1.3195876288659796,-0.2857142857142858,0.6000000000000001,2.25,1.0
-0.9666666666666667,-0.2231404958677687,-0.25490196078431365,-0.30000000000000004,0.04761904761904766,-1.7967213114754115,0.7500000000000001,1.3333333333333333,-0.11692307692307684,-0.09756097560975609,-0.35714285714285715,1.5546875000000009,-0.7000000000000002,-0.24999999999999994,-0.45360824742268047,1.4285714285714286,0.19999999999999996,0.0,0.0
-0.7,0.20661157024793392,0.5686274509803921,0.5,0.6904761904761906,-0.5114754098360659,1.4999999999999998,1.4166666666666667,0.4123076923076925,0.48780487804878053,0.28571428571428564,0.9375000000000002,-0.1000000000000001,-0.3125,-0.2061855670103093,0.0,0.6000000000000001,-0.25,0.1250000000000001
0.6333333333333333,0.19008264462809898,-0.01960784313725483,-0.050000000000000044,0.11904761904761904,-0.9049180327868859,0.0,0.3333333333333333,-0.2399999999999999,0.39024390243902435,0.28571428571428564,0.21874999999999983,-0.4000000000000001,-0.24999999999999994,-0.3298969072164949,1.9285714285714286,0.3999999999999999,-0.25,0.24999999999999994
0.03333333333333333,0.07438016528925609,0.27450980392156865,0.3999999999999999,0.6428571428571429,-0.6426229508196726,-0.25,-0.08333333333333331,0.024615384615384747,0.0975609756097562,0.0,0.2500000000000003,-0.2000000000000001,-0.18750000000000003,-0.2061855670103093,1.5000000000000002,1.2000000000000002,-0.25,0.625
0.5666666666666667,0.06611570247933862,0.3529411764705883,0.44999999999999996,0.21428571428571436,1.18032786885246,-0.25,-0.25,-0.6861538461538461,0.2926829268292684,0.28571428571428564,-0.17187500000000025,0.5000000000000001,0.7499999999999999,0.7010309278350517,-0.5000000000000001,0.19999999999999996,1.5000000000000002,0.1250000000000001
0.4666666666666667,-0.08264462809917371,0.0,0.09999999999999987,0.023809523809523937,0.36721311475409923,-0.25,-0.08333333333333331,-0.027692307692307648,0.0975609756097562,-0.14285714285714282,0.7578125000000004,0.6,0.5,0.5360824742268041,-0.5000000000000001,-0.4,0.9999999999999999,-0.12499999999999997
-0.26666666666666666,-0.09917355371900836,-0.2941176470588235,-0.20000000000000007,-0.1666666666666667,-0.2885245901639341,0.0,-0.16666666666666666,0.4676923076923078,-0.39024390243902446,-0.5,0.37499999999999983,-0.3000000000000001,-0.43749999999999994,-0.4123711340206186,0.28571428571428564,0.3999999999999999,0.0,-0.24999999999999994
-0.5,-0.10743801652892569,-0.0980392156862745,0.0,0.07142857142857138,-0.4196721311475408,-0.25,0.08333333333333337,-0.39384615384615373,-0.09756097560975609,-0.21428571428571433,0.7109375000000008,-0.2000000000000001,-0.3749999999999999,-0.3298969072164949,0.7142857142857143,0.8,-0.5,0.37500000000000006
-0.4,-0.13223140495867783,-0.11764705882352933,-0.30000000000000004,-0.23809523809523808,-0.5245901639344267,0.25,0.3333333333333333,0.1446153846153847,0.7804878048780489,0.35714285714285715,1.2656250000000004,-0.4000000000000001,-0.3125,-0.4123711340206186,1.2142857142857142,0.8,-0.5,0.4999999999999999
-0.4,-0.23966942148760353,-0.33333333333333326,-0.25,-0.1666666666666667,-0.48524590163934417,0.25,0.25,0.44307692307692326,-0.5853658536585367,-0.7142857142857143,0.4375000000000008,-0.2000000000000001,-0.12499999999999997,-0.1649484536082474,-0.21428571428571433,-0.4,0.0,-0.37500000000000006
0.3,-0.3057851239669423,-0.196078431372549,-0.25,-0.23809523809523808,-0.20983606557377088,-0.25,-0.16666666666666666,-0.6861538461538461,0.39024390243902435,0.21428571428571433,0.7031250000000001,-0.4000000000000001,-0.49999999999999994,-0.4948453608247423,0.5714285714285713,0.19999999999999996,-0.25,0.37500000000000006
0.2,-0.35537190082644643,-0.3921568627450979,-0.25,-0.28571428571428564,0.17049180327868924,-0.25,-0.25,2.390769230769231,-0.6829268292682927,-0.7857142857142858,0.84375,0.3000000000000001,-0.06249999999999992,0.08247422680412379,-0.35714285714285726,0.0,0.24999999999999994,-0.5
-0.3,-0.3966942148760332,0.019607843137255006,0.050000000000000044,-0.23809523809523808,1.691803278688526,-0.25,-0.16666666666666666,-0.6861538461538461,0.2926829268292684,0.35714285714285715,-0.40625000000000033,0.6,0.18750000000000003,0.3711340206185567,-0.5714285714285715,0.19999999999999996,1.2499999999999998,-0.24999999999999994
-1.3,-0.45454545454545475,-0.2941176470588235,-0.4,-0.1666666666666667,-1.7836065573770505,1.25,1.1666666666666667,0.4400000000000001,0.0,0.0,-0.3593749999999996,-0.7000000000000002,-0.7499999999999999,-0.7422680412371134,0.28571428571428564,0.3999999999999999,-0.25,0.37500000000000006
-0.43333333333333335,-0.5371900826446283,-0.2941176470588235,-0.30000000000000004,-0.2619047619047618,-0.3147540983606558,0.0,0.16666666666666669,-0.09538461538461532,-0.09756097560975609,-0.21428571428571433,0.3203125000000007,-0.4000000000000001,-0.625,-0.577319587628866,0.5,0.19999999999999996,-0.25,0.0
-0.23333333333333334,-0.5371900826446283,-0.43137254901960775,-0.3500000000000001,-0.4285714285714285,0.22295081967213173,-0.25,-0.16666666666666666,-0.6861538461538461,-0.2926829268292684,-0.35714285714285715,-0.4531249999999999,-0.3000000000000001,-0.5624999999999999,-0.5360824742268042,0.0,0.19999999999999996,0.0,-0.24999999999999994
0.13333333333333333,-0.5867768595041325,-0.372549019607843,-0.3500000000000001,-0.28571428571428564,-0.6688524590163942,0.7500000000000001,0.8333333333333334,0.21230769230769236,-0.48780487804878053,-0.5714285714285715,0.33593749999999983,-0.7000000000000002,-0.6875,-0.7422680412371134,0.21428571428571416,-0.19999999999999996,-0.25,0.0
-0.43333333333333335,-0.6115702479338846,-0.6078431372549018,-0.55,-0.5238095238095237,-0.7737704918032792,-0.25,-0.16666666666666666,-0.24615384615384606,-0.48780487804878053,-0.5,-0.42187499999999944,-0.5000000000000001,-0.7499999999999999,-0.7010309278350516,0.35714285714285715,0.3999999999999999,-0.25,0.0
-0.6,-0.6280991735537192,-0.568627450980392,-0.5,-0.619047619047619,0.47213114754098423,-0.25,-0.25,-0.6861538461538461,-0.48780487804878053,-0.5714285714285715,0.2890625000000003,-0.1000000000000001,-0.5624999999999999,-0.4123711340206186,-0.5714285714285715,-0.6,0.0,-0.5
-0.8333333333333334,-0.6528925619834713,-0.43137254901960775,-0.3500000000000001,-0.23809523809523808,-0.9311475409836076,0.25,0.3333333333333333,-0.0030769230769230114,-0.48780487804878053,-0.6428571428571429,0.8828125,-0.5000000000000001,-0.6875,-0.6597938144329898,-0.2857142857142858,-0.4,-0.25,-0.5
-0.7,-0.6528925619834713,-0.5490196078431372,-0.55,-0.5952380952380952,0.0,-0.25,-0.25,-0.6861538461538461,-0.2926829268292684,-0.0714285714285715,-1.46875,0.09999999999999999,-0.43749999999999994,-0.2474226804123712,-0.5714285714285715,-0.8,-0.25,-0.24999999999999994
-0.3,-0.6528925619834713,-0.4705882352941175,-0.4,-0.47619047619047616,0.22295081967213173,0.0,0.0,-0.10769230769230759,-0.39024390243902446,-0.5,0.24218750000000072,-0.1000000000000001,-0.6875,-0.4948453608247423,-0.35714285714285726,-0.6,-0.25,-0.625
-0.9333333333333333,-0.7272727272727275,-0.3137254901960783,-0.15000000000000002,-0.07142857142857138,-0.6163934426229508,0.0,0.0,-0.07076923076923068,-0.5853658536585367,-0.5,-1.3828125,-0.2000000000000001,-0.6875,-0.5360824742268042,-0.35714285714285726,-0.19999999999999996,0.0,-0.24999999999999994
-0.8666666666666667,-0.7272727272727275,-0.5490196078431372,-0.45000000000000007,-0.5238095238095237,0.052459016393442484,0.0,0.0,-0.1261538461538461,-0.48780487804878053,-0.6428571428571429,0.7578125000000004,-0.4000000000000001,-0.625,-0.577319587628866,-0.5714285714285715,-0.6,-0.25,-0.625
-0.5666666666666667,-0.7768595041322317,-0.5882352941176469,-0.5,-0.5476190476190476,-0.10491803278688497,0.25,0.4166666666666667,0.1446153846153847,-0.7804878048780489,-0.7857142857142858,-1.4609375,-0.4000000000000001,-0.8124999999999999,-0.7010309278350516,-0.42857142857142866,-0.6,-0.5,-0.8749999999999999
-0.4,-0.8016528925619837,-0.6666666666666665,-0.65,-0.619047619047619,-0.7213114754098368,0.49999999999999994,0.25,0.6461538461538462,-0.6829268292682927,-0.7857142857142858,0.9375000000000002,-0.5000000000000001,-0.7499999999999999,-0.7010309278350516,-0.5714285714285715,-0.8,-0.5,-0.8749999999999999
-0.7666666666666667,-0.8925619834710746,-0.6666666666666665,-0.7000000000000001,-0.7142857142857143,-0.7737704918032792,-0.25,-0.25,-0.6861538461538461,-0.09756097560975609,-0.28571428571428564,0.33593749999999983,-0.3000000000000001,-0.625,-0.5360824742268042,-0.5714285714285715,-0.8,-0.25,-0.625
-1.4666666666666666,-0.9338842975206614,-0.784313725490196,-0.7000000000000001,-0.6904761904761905,-0.8000000000000009,-0.25,-0.16666666666666666,-0.6861538461538461,-0.7804878048780489,-0.7857142857142858,-2.6406250000000004,-0.2000000000000001,-0.8124999999999999,-0.6185567010309279,-0.5000000000000001,-0.4,0.0,-0.8749999999999999
-0.9,-0.9752066115702481,-0.8431372549019607,-0.8,-0.8095238095238094,-1.1278688524590177,0.0,0.16666666666666669,-0.323076923076923,-0.6829268292682927,-0.7857142857142858,-0.3593749999999996,-0.6000000000000002,-0.8124999999999999,-0.7835051546391752,-0.35714285714285726,-0.8,-0.5,-0.625
0.5333333333333333,1.7851239669421493,2.4313725490196076,2.4000000000000004,2.7857142857142856,-0.2229508196721308,-0.25,-0.16666666666666666,0.15384615384615397,3.024390243902439,2.857142857142857,0.1796874999999998,1.6,2.9375,2.5979381443298974,2.0714285714285716,1.7999999999999998,2.25,2.3749999999999996
-0.26666666666666666,-0.24793388429752086,-0.43137254901960775,-0.45000000000000007,-0.21428571428571425,-1.7704918032786903,0.7500000000000001,1.3333333333333333,-0.05846153846153842,-0.39024390243902446,-0.4285714285714286,0.2500000000000003,-0.4000000000000001,-0.5624999999999999,-0.5360824742268042,-0.42857142857142866,0.3999999999999999,-0.25,-0.37500000000000006
0.36666666666666664,1.5785123966942152,2.509803921568627,2.4000000000000004,2.404761904761905,0.36721311475409923,0.25,0.16666666666666669,0.36615384615384633,3.317073170731708,3.2142857142857144,0.1406249999999998,2.8000000000000003,3.0624999999999996,3.2164948453608253,0.7857142857142858,1.0,2.75,2.3749999999999996
0.03333333333333333,1.43801652892562,1.7058823529411764,1.2499999999999998,1.5476190476190477,-0.43278688524590164,2.5,2.3333333333333335,0.436923076923077,2.9268292682926833,2.6428571428571432,0.44531250000000033,0.0,0.12499999999999997,0.1237113402061855,2.0714285714285716,1.6,0.0,1.875
0.6333333333333333,1.0247933884297522,1.9803921568627447,1.9999999999999998,2.285714285714286,-0.18360655737704917,3.4999999999999996,3.1666666666666665,0.46461538461538465,0.8780487804878049,0.7142857142857143,0.2890625000000003,0.0,0.25000000000000006,0.1649484536082474,0.35714285714285715,0.6000000000000001,0.24999999999999994,0.7500000000000001
0.6333333333333333,0.933884297520661,0.3137254901960785,0.55,0.5238095238095238,0.14426229508196753,-0.25,-0.08333333333333331,-0.44923076923076916,-0.19512195121951217,-0.21428571428571433,-0.015625000000000226,0.5000000000000001,-0.06249999999999992,0.2061855670103093,3.7857142857142865,3.0,0.0,1.5000000000000002
0.6,0.8099173553719007,0.2941176470588235,0.1499999999999999,-0.023809523809523725,0.9573770491803293,-0.25,-0.25,-0.6861538461538461,1.1707317073170735,1.142857142857143,0.07031250000000046,2.6,1.8124999999999996,2.2268041237113407,-0.5714285714285715,0.19999999999999996,3.25,-0.12499999999999997
0.43333333333333335,0.7685950413223139,1.2549019607843137,1.2,1.2857142857142856,0.026229508196721707,0.0,0.08333333333333337,-0.2769230769230768,1.9512195121951221,1.7142857142857144,0.5390625000000006,0.7000000000000001,0.18750000000000003,0.3711340206185567,0.21428571428571416,0.8,0.24999999999999994,1.1249999999999998
0.6333333333333333,0.6280991735537189,0.6078431372549018,0.7,0.6428571428571429,0.3278688524590167,0.0,0.08333333333333337,-0.05230769230769217,0.6829268292682927,0.28571428571428564,1.2500000000000002,-0.3000000000000001,0.0,-0.1237113402061855,2.2142857142857144,1.0,0.0,0.8749999999999999
0.6333333333333333,0.6280991735537189,0.6078431372549018,0.7,0.6428571428571429,0.3278688524590167,0.0,0.08333333333333337,-0.05230769230769217,0.6829268292682927,0.28571428571428564,1.2500000000000002,-0.3000000000000001,0.0,-0.1237113402061855,2.2142857142857144,1.0,0.0,0.8749999999999999
-0.4666666666666667,-0.5702479338842978,-0.7254901960784312,-0.7000000000000001,-0.6666666666666666,-1.4688524590163943,0.0,0.25,-0.027692307692307648,-0.48780487804878053,-0.5,-0.49999999999999944,-0.6000000000000002,-0.625,-0.7010309278350516,0.4285714285714285,0.0,-0.25,-0.5
-0.4666666666666667,-0.5702479338842978,-0.7254901960784312,-0.7000000000000001,-0.6666666666666666,-1.4688524590163943,0.0,0.25,-0.027692307692307648,-0.48780487804878053,-0.5,-0.49999999999999944,-0.6000000000000002,-0.625,-0.7010309278350516,0.4285714285714285,0.0,-0.25,-0.5
0.6333333333333333,0.6280991735537189,1.0588235294117647,1.2499999999999998,1.2857142857142856,0.14426229508196753,-0.25,-0.08333333333333331,-0.24615384615384606,0.8780487804878049,0.5000000000000001,0.9531250000000004,0.5000000000000001,0.12499999999999997,0.2886597938144331,1.8571428571428574,1.6,0.7499999999999999,1.25
0.43333333333333335,0.5371900826446282,0.2549019607843138,0.34999999999999987,0.142857142857143,0.9049180327868859,-0.25,-0.25,-0.6861538461538461,0.39024390243902435,0.5000000000000001,-0.6015624999999998,1.1,0.9999999999999999,1.0721649484536082,-0.1428571428571429,0.19999999999999996,4.25,0.37500000000000006
0.13333333333333333,0.5289256198347108,1.6666666666666665,2.05,2.4523809523809526,-0.3409836065573775,0.7500000000000001,1.0,0.052307692307692395,0.2926829268292684,0.0,1.1250000000000007,-0.3000000000000001,-0.24999999999999994,-0.288659793814433,1.4285714285714286,0.6000000000000001,-0.25,0.7500000000000001
0.23333333333333334,0.37190082644628103,0.627450980392157,0.75,0.8095238095238093,0.0,-0.25,0.08333333333333337,-0.3876923076923076,0.5853658536585368,0.5000000000000001,-0.04687499999999956,0.09999999999999999,-0.3125,-0.1649484536082474,1.0,-0.19999999999999996,0.0,0.7500000000000001
0.6,0.3636363636363636,0.588235294117647,0.6499999999999999,0.7380952380952381,-0.14426229508196753,0.49999999999999994,0.5833333333333334,0.2338461538461539,0.48780487804878053,0.28571428571428564,0.8046875,0.39999999999999997,0.3749999999999999,0.4123711340206186,0.5,0.0,0.24999999999999994,0.625
-1.0,0.28099173553719003,0.3137254901960785,0.1499999999999999,0.0,0.7606557377049193,0.0,0.0,0.5446153846153847,1.2682926829268293,0.8571428571428573,1.0156250000000002,0.6,0.12499999999999997,0.3298969072164948,0.21428571428571416,0.19999999999999996,0.24999999999999994,-0.12499999999999997
-0.16666666666666666,0.2644628099173554,-0.05882352941176466,-0.050000000000000044,0.023809523809523937,-0.2885245901639341,-0.25,-0.16666666666666666,-0.6861538461538461,0.19512195121951217,0.5000000000000001,-1.2734375,1.5,0.9999999999999999,1.2783505154639174,-0.5000000000000001,0.19999999999999996,2.5,-0.12499999999999997
0.23333333333333334,0.06611570247933862,0.3137254901960785,0.44999999999999996,0.5714285714285715,-0.26229508196721335,0.0,0.0,0.08307692307692316,0.0975609756097562,-0.14285714285714282,0.6484374999999999,-0.3000000000000001,-0.3749999999999999,-0.3298969072164949,0.14285714285714282,-0.4,-0.25,0.0
0.6333333333333333,0.03305785123966931,-0.13725490196078416,-0.050000000000000044,0.0,-0.35409836065573747,0.0,0.08333333333333337,-0.14461538461538448,-0.09756097560975609,-0.21428571428571433,0.2656250000000005,-0.1000000000000001,-0.3125,-0.2474226804123712,1.2142857142857142,0.6000000000000001,-0.25,0.24999999999999994
-0.03333333333333333,0.00826446280991718,0.2549019607843138,0.25,0.45238095238095244,-0.7737704918032792,0.49999999999999994,0.5833333333333334,0.21230769230769236,0.48780487804878053,0.28571428571428564,0.4687500000000001,-0.1000000000000001,-0.3125,-0.2474226804123712,0.07142857142857134,0.0,-0.25,0.24999999999999994
0.5,0.0,0.11764705882352951,0.25,0.28571428571428575,-0.18360655737704917,-0.25,-0.16666666666666666,-0.6861538461538461,0.0975609756097562,0.14285714285714282,-0.3203124999999996,0.7000000000000001,0.6874999999999999,0.7422680412371134,-0.5000000000000001,-0.6,0.24999999999999994,0.4999999999999999
0.3333333333333333,0.0,-0.01960784313725483,0.1499999999999999,0.023809523809523937,0.6295081967213126,-0.25,-0.25,-0.6861538461538461,-0.2926829268292684,-0.35714285714285715,-0.39843749999999967,0.9,0.875,0.9484536082474226,-0.42857142857142866,-0.4,0.24999999999999994,-0.37500000000000006
0.36666666666666664,0.0,-0.05882352941176466,-0.050000000000000044,-0.19047619047619044,0.695081967213116,-0.25,-0.25,-0.6861538461538461,0.2926829268292684,0.42857142857142866,-0.6328124999999997,1.3000000000000003,0.875,1.1134020618556704,-0.5714285714285715,0.0,0.5,0.0
0.43333333333333335,-0.057851239669421586,0.21568627450980402,0.34999999999999987,0.47619047619047616,-0.23606557377049164,0.25,0.4166666666666667,0.23076923076923087,-0.19512195121951217,-0.21428571428571433,-0.6484374999999999,0.7000000000000001,-0.18750000000000003,0.1649484536082474,-0.21428571428571433,0.19999999999999996,0.24999999999999994,-0.12499999999999997
